LabelType	LabelGroup	LabelSubgroup	LabelText
strat	strat:jargon	jargon	prison
strat	strat:jargon	jargon	Ganovenslang
strat	strat:jargon	jargon	leet
strat	strat:jargon	jargon	Forstsprache
strat	strat:jargon	jargon	seemännisch
strat	strat:jargon	jargon	Kaufmannssprache
strat	strat:jargon	jargon	gay
strat	strat:jargon	jargon	kaufmännisch
strat	strat:jargon	jargon	Wiktionary and WMF jargon
phas	phas:meaning	meaning	metaphorisch und absprechend
phas	phas:meaning	meaning	übertragen
phas	phas:meaning	meaning	wörtlich
phas	phas:meaning	meaning	metonymisch
phas	phas:meaning	meaning	auch im übertragenen Sinne
phas	phas:meaning	meaning	metaphorical
phas	phas:meaning	meaning	in figurative use
phas	phas:meaning	meaning	übertragen von
phas	phas:meaning	meaning	by metonymy
phas	phas:meaning	meaning	übertragene Bedeutung
phas	phas:meaning	meaning	idiomatic
phas	phas:meaning	meaning	auch übertragen
phas	phas:meaning	meaning	vor allem auch übertragen
phas	phas:meaning	meaning	übertragen aus
phas	phas:meaning	meaning	sinnbildlich
phas	phas:meaning	meaning	bildhaft zu
phas	phas:meaning	meaning	im übertragenen Sinne
phas	phas:meaning	meaning	übertragenen
phas	phas:meaning	meaning	symbolisch
phas	phas:meaning	meaning	figürlich
phas	phas:meaning	meaning	metaphorically
phas	phas:meaning	meaning	übertragen zu
phas	phas:meaning	meaning	bildlich
phas	phas:meaning	meaning	in übertragenem Sinn
phas	phas:meaning	meaning	figuratively
phas	phas:meaning	meaning	figurativ
phas	phas:meaning	meaning	übertr.
phas	phas:meaning	meaning	idiom
phas	phas:meaning	meaning	im weiteren Sinne / übertragen
phas	phas:meaning	meaning	literal
phas	phas:meaning	meaning	auch übertragen benutzt
phas	phas:meaning	meaning	metaphorisch
phas	phas:meaning	meaning	im übertragenen Sinn
phas	phas:meaning	meaning	metaphor
phas	phas:meaning	meaning	also used figuratively
phas	phas:meaning	meaning	redensartlich
phas	phas:meaning	meaning	metonymy
phas	phas:meaning	meaning	meist im übertragenen Sinn
phas	phas:meaning	meaning	bildhaft
phas	phas:meaning	meaning	im übertragenen Sinne zu
phas	phas:meaning	meaning	wird auch übertragen benutzt
phas	phas:meaning	meaning	literally
phas	phas:meaning	meaning	Übertragen
phas	phas:meaning	meaning	figurative
phas	phas:meaning	meaning	fig.
phas	phas:meaning	meaning	перен.
phas	phas:meaning	meaning	übertragen für
phas	phas	phas	
eval	eval	eval	
norm	norm	norm	proscribed
norm	norm	norm	fälschlich
norm	norm	norm	hypercorrect
norm	norm	norm	nonstandard
norm	norm	norm	intentionally incorrect
norm	norm	norm	politically correct
norm	norm	norm	non-standard
norm	norm	norm	historisch und politisch inkorrekt
phas	phas:register:formal	formal	торж.
phas	phas:register:formal	formal	familiar
phas	phas:register:formal	formal	geh.
phas	phas:register:formal	formal	salopp
phas	phas:register:formal	formal	gehoben
phas	phas:register:formal	formal	formal
phas	phas:register:formal	formal	nur unpersönlich
phas	phas:register:formal	formal	офиц.
phas	phas:register:formal	formal	formell
phas	phas:register:formal	formal	фам.
phas	phas:register:formal	formal	noch gehoben
phas	phas:register:formal	formal	heute salopp
phas	phas:register:formal	formal	familiär
phas	phas:register:formal	formal	unpersönlich
phas	phas:register:formal	formal	hochsprachlich für
phas	phas:register:formal	formal	persönlich
phas	phas:register:formal	formal	informal
strat	strat	strat	
strat	strat:culture	culture	Volksbrauchtum
strat	strat:culture	culture	traditionelle Bezeichnung
strat	strat:culture	culture	Volkstum
strat	strat:culture	culture	volkstümlich
strat	strat:sociolect	sociolect	hip-hop
strat	strat:sociolect	sociolect	Jugendsprache
strat	strat:sociolect	sociolect	schülersprachlich
strat	strat:sociolect	sociolect	jugendsprachlich
strat	strat:sociolect	sociolect	baby-talk
strat	strat:sociolect	sociolect	Kindersprache
strat	strat:sociolect	sociolect	childish
strat	strat:sociolect	sociolect	детск.
strat	strat:sociolect	sociolect	kindersprachlich
strat	strat:sociolect	sociolect	baby talk
dom	dom:str	str	Systemtheorie
dom	dom:soc:lex	lex	lexicography
dom	dom:soc:lex	lex	Lexikografie
phas	phas:style:text	text	Shakespeare
phas	phas:style:text	text	text messaging
phas	phas:style:text	text	Märchen
phas	phas:style:text	text	in der Bibel
